V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
9804.87890625,9798.838,9857.626,9794.015,9793.495,9807.121,9811.077,9821.005,9847.911,9785.884,9802.488,9791.222,9796.543,9911.902
1032.2630615234375,1034.9575,1034.9093,1030.8656,1035.3805,1036.4698,1032.0623,1034.7327,1035.0715,1033.9579,1036.4733,1033.1299,1034.1862,1036.2793
8017.46875,8046.2573,8045.155,8005.644,8022.9873,7981.5317,7968.0527,8009.827,8053.0684,8029.024,8015.076,8012.8525,7983.219,8068.8374
10187.37109375,10150.209,10257.499,10175.088,10144.311,10176.419,10196.034,10185.764,10231.129,10182.459,10173.365,10166.338,10170.161,10294.65
8449.474609375,8454.702,8469.293,8446.009,8447.82,8461.121,8453.525,8462.554,8482.714,8430.877,8458.017,8431.527,8464.262,8518.733
1203.826171875,1200.92,1207.9635,1206.2764,1204.1947,1211.3187,1210.3171,1198.8212,1205.8729,1204.8599,1210.7643,1207.6265,1206.548,1213.1655
883.1748657226562,882.626,887.9303,882.21246,882.17303,883.43097,883.726,884.6932,887.11566,881.45087,883.04346,881.94745,882.49756,892.90686
2721.740478515625,2723.054,2716.0586,2722.6655,2725.0652,2726.0542,2732.6946,2725.5552,2719.6729,2722.9927,2716.9602,2718.414,2725.8914,2715.1716
1436.6724853515625,1437.2072,1433.564,1437.1913,1438.3347,1438.963,1442.3977,1438.5896,1435.7334,1437.1344,1434.2195,1434.9113,1438.9102,1433.2656
3861.264404296875,3859.4895,3920.3372,3844.101,3860.2327,3814.3494,3828.5413,3834.6294,3846.5437,3870.186,3863.5583,3849.4563,3825.4746,3888.331
942.531494140625,943.1226,953.61615,947.2014,943.146,947.00146,949.5376,945.01794,948.31824,957.2271,943.528,946.45544,951.2721,950.58575
1164.76025390625,1166.0701,1173.7842,1171.4082,1166.3091,1170.6677,1172.4166,1168.9644,1170.965,1182.1815,1166.327,1168.6224,1177.6029,1173.6647
942.5609130859375,938.772,940.8678,941.85254,940.8397,940.3506,944.95874,943.59326,943.47534,940.9257,940.78864,940.1822,943.4798,942.30853
993.3545532226562,993.5484,999.1956,998.35394,994.2658,996.9868,999.154,997.03986,1000.9114,1004.3091,994.3222,996.67426,1001.4022,1003.77515
6823.5634765625,6839.8965,6859.6646,6784.493,6799.409,6796.0884,6872.1875,6853.9736,6668.1245,6740.6006,6866.629,6760.832,6843.3926,6853.419
10887.626953125,10896.634,11000.332,10934.666,10899.482,10938.593,10974.275,10912.623,10945.737,11046.576,10887.743,10923.737,10981.259,10967.431
706.0184936523438,698.76154,699.6836,715.20026,701.2807,707.36975,721.4472,710.7653,698.97565,688.2417,704.41534,706.41486,714.1964,706.71796
1066.7784423828125,1065.6694,1063.1571,1071.6299,1066.5059,1069.096,1074.3452,1070.5233,1068.4185,1074.4932,1066.3964,1068.038,1077.2942,1065.4573
10071.04296875,10071.095,10186.262,10123.619,10066.443,10119.933,10140.559,10118.262,10133.354,10253.45,10102.89,10117.268,10175.759,10194.076
6757.32666015625,6720.303,6796.9717,6788.1772,6776.8867,6796.6953,6803.194,6763.5864,6792.3867,6746.946,6797.918,6732.1055,6767.371,6835.4824
14885.201171875,14897.233,14976.924,14864.417,14908.007,14901.245,14863.216,14922.02,14931.806,14928.545,14954.423,14902.262,14891.008,14986.615
15198.193359375,15211.625,15292.813,15176.675,15221.406,15215.303,15176.0205,15235.892,15246.348,15243.958,15268.132,15215.125,15204.74,15302.431
16636.140625,16683.324,16748.232,16666.855,16725.13,16645.46,16656.48,16717.172,16733.496,16634.566,16714.191,16664.47,16633.61,16748.936
15506.1650390625,15518.1,15587.659,15483.006,15530.859,15491.669,15477.803,15547.981,15563.126,15513.807,15565.723,15533.235,15474.019,15613.606
13172.9013671875,13172.311,13232.268,13154.728,13189.511,13152.049,13149.379,13201.251,13204.46,13162.813,13218.875,13196.219,13144.071,13256.126
9540.33984375,9550.265,9581.623,9564.645,9550.022,9568.647,9562.341,9563.842,9544.809,9589.526,9534.102,9535.297,9570.774,9570.0
16318.232421875,16362.913,16426.553,16348.969,16405.09,16327.075,16338.3545,16397.18,16412.293,16314.01,16395.266,16346.334,16315.447,16428.174
12424.76171875,12424.876,12494.73,12408.854,12443.47,12431.622,12404.1,12453.277,12457.984,12449.459,12487.353,12443.747,12425.41,12505.16
1775.876953125,1771.6289,1786.1809,1773.5563,1775.1907,1772.9395,1774.2053,1777.219,1780.0023,1771.9073,1779.9509,1777.7345,1770.7649,1786.6428
16327.1572265625,16325.343,16326.662,16315.527,16351.478,16326.981,16320.189,16330.288,16298.48,16343.917,16376.891,16361.71,16352.561,16312.234
13862.1376953125,13885.783,13944.512,13889.821,13928.21,13870.268,13876.279,13920.533,13939.363,13839.39,13926.742,13884.342,13853.692,13956.113
1606.634033203125,1609.934,1610.1003,1605.23,1612.896,1606.5656,1601.8099,1610.1814,1607.3444,1602.6302,1613.6611,1607.8533,1605.1924,1608.374
16647.82421875,16647.799,16651.176,16633.652,16673.965,16648.09,16637.557,16651.895,16621.385,16670.78,16699.332,16682.215,16673.877,16632.996
4764.5556640625,4726.549,4751.463,4778.255,4759.0405,4782.1343,4827.0435,4754.2676,4753.4927,4749.388,4786.8506,4746.718,4789.7754,4763.1123
13640.5263671875,13650.566,13662.854,13626.412,13677.461,13633.904,13597.605,13656.663,13640.177,13588.402,13687.714,13647.6875,13617.213,13657.526
1741.8828125,1737.5634,1751.9192,1739.5834,1741.1273,1738.9502,1740.1877,1743.1241,1745.9281,1738.0868,1745.7799,1743.6908,1736.7754,1751.6554
1637.9610595703125,1641.5547,1641.6687,1636.5294,1644.5374,1637.9333,1633.0344,1641.7622,1638.8947,1634.1617,1645.279,1639.2399,1636.6299,1639.8375
5587.23486328125,5600.1772,5572.441,5578.2563,5590.2466,5579.9395,5590.141,5584.4473,5580.069,5579.4966,5570.739,5574.083,5594.4644,5609.7515
1402.91748046875,1403.1439,1396.1254,1402.4764,1403.806,1407.543,1402.1704,1400.87,1398.6213,1395.174,1405.398,1401.912,1402.6127,1403.5092
17094.51953125,17116.068,17161.055,17075.514,17140.451,17087.844,17064.8,17135.445,17142.033,17035.86,17147.182,17118.469,17041.17,17172.889
16766.24609375,16785.354,16832.506,16747.979,16809.922,16759.514,16737.238,16804.82,16812.244,16707.533,16816.842,16789.492,16713.691,16845.37
1198.3975830078125,1199.0793,1213.7903,1204.2148,1199.0796,1204.0007,1207.0322,1201.6132,1206.2627,1217.9689,1199.9144,1203.5889,1209.4376,1209.4236
1412.5684814453125,1418.877,1421.6595,1399.6635,1412.391,1399.0145,1391.1163,1424.3007,1416.6442,1449.0256,1418.264,1404.1942,1408.0542,1441.5294
13867.451171875,13862.52,13834.669,13928.121,13875.682,13900.53,13965.591,13927.292,13899.515,13990.896,13871.136,13893.199,14005.015,13879.089
8098.8408203125,8099.2803,8165.184,8142.7114,8096.447,8128.578,8147.2173,8140.6606,8147.1816,8209.695,8120.613,8134.7197,8172.686,8200.126
11877.3896484375,11864.952,11833.622,11929.346,11870.809,11901.265,11959.793,11917.148,11897.02,11956.29,11870.117,11889.971,11990.351,11851.518
487.0451965332031,485.06015,487.40512,492.63818,485.07568,486.6302,493.78055,492.32138,486.2644,491.48282,487.87073,489.23843,492.68375,487.13638
12014.60546875,11936.349,12055.467,11920.962,11890.225,11868.98,11883.267,11944.479,12019.124,12061.647,11927.279,11902.771,11981.728,12093.946
1481.3350830078125,1479.0209,1482.2423,1486.7911,1479.9766,1483.8854,1490.5574,1485.2356,1491.9341,1499.7426,1481.9136,1484.9602,1493.8928,1488.484
1426.853271484375,1427.9893,1440.2843,1434.1409,1429.1484,1432.6509,1435.882,1432.9934,1438.0208,1446.393,1428.3662,1432.2559,1438.4901,1442.8438
1165.5230712890625,1165.6589,1171.4519,1171.5795,1166.0586,1169.143,1171.5251,1169.5907,1170.6096,1177.3428,1166.077,1167.9711,1176.0964,1174.0243
1217.5191650390625,1217.832,1223.425,1223.3447,1218.598,1221.6195,1224.0182,1221.8582,1227.085,1230.5027,1218.5737,1221.3896,1226.6569,1230.9038
1689.1290283203125,1689.9805,1692.1777,1689.8928,1688.7397,1690.2847,1686.069,1692.1912,1693.4568,1690.5576,1684.9426,1688.8301,1686.062,1693.1385
2001.2816162109375,2002.5475,2005.1312,2002.2793,2000.9786,2002.849,1997.7821,2005.2566,2006.8356,2002.8636,1996.3373,2001.0475,1997.5452,2006.5826
1735.9283447265625,1735.6495,1739.1855,1736.2883,1734.7487,1733.3861,1738.9048,1739.9801,1730.4186,1747.3066,1738.2797,1736.6757,1741.4733,1738.4136
1970.4862060546875,1971.6395,1979.0052,1972.0962,1971.6416,1972.3671,1974.6948,1975.5731,1970.1152,1984.6561,1974.4703,1973.9235,1978.6333,1977.1208
1961.969970703125,1958.0981,1961.1967,1964.2983,1959.9319,1958.2775,1969.4319,1963.7485,1962.6444,1972.9592,1963.636,1959.7773,1976.1682,1971.31
1764.6788330078125,1764.2104,1768.2437,1766.1798,1764.3268,1759.7043,1766.2253,1771.9431,1764.772,1770.7128,1766.4674,1765.0778,1767.4835,1772.1992
2186.32373046875,2183.2263,2188.7754,2194.0864,2185.4333,2192.7144,2196.8665,2188.9128,2198.2844,2192.5547,2182.5964,2190.9026,2195.6104,2197.7908
2009.6732177734375,2005.6443,2008.8096,2011.9308,2007.5507,2005.8966,2017.2418,2011.4407,2010.4948,2020.892,2011.3065,2007.4082,2024.1963,2019.176
1772.636962890625,1768.0508,1777.2928,1772.6373,1768.066,1770.2205,1778.2595,1776.7753,1776.2189,1774.8875,1774.6605,1769.6626,1786.1758,1788.6669
1613.7679443359375,1603.8501,1604.9641,1607.9988,1609.8384,1620.4569,1615.083,1609.2256,1609.6619,1607.3379,1618.3424,1611.6797,1626.438,1615.577
1341.432861328125,1356.4489,1332.613,1334.5256,1348.744,1340.7557,1325.294,1332.6678,1328.7252,1332.4954,1340.6969,1333.5607,1333.799,1340.3241
1869.1441650390625,1861.7043,1876.0068,1868.4235,1863.2352,1863.3665,1873.3505,1869.4584,1874.8938,1877.5773,1866.522,1864.2261,1874.7532,1880.5361
2084.025390625,2075.6272,2091.566,2083.1755,2077.4512,2077.6758,2088.5889,2084.2485,2090.8525,2092.9783,2081.152,2078.5786,2090.3188,2096.4985
2134.60791015625,2126.0095,2142.3008,2133.7183,2127.8567,2128.127,2139.2512,2134.826,2141.7224,2143.6707,2131.733,2129.0676,2141.0818,2147.352
2060.245361328125,2057.8245,2063.0718,2061.2307,2059.8123,2057.5444,2062.9233,2063.605,2060.2961,2065.762,2061.3306,2059.32,2064.4006,2065.5295
2011.439697265625,2009.1459,2014.2471,2012.4583,2011.0839,2008.8379,2014.1621,2014.772,2011.3872,2016.9308,2012.553,2010.5707,2015.5764,2016.6228
1552.0599365234375,1547.3865,1572.8807,1554.2732,1550.8208,1554.1909,1553.8109,1552.1466,1555.0876,1571.0872,1558.6808,1554.3628,1563.292,1567.761
7967.8408203125,7957.515,8016.2227,7988.557,7953.2905,7941.684,7988.306,7944.6396,7975.0117,8041.1416,7962.6304,7964.866,7977.2964,7998.7583
7869.77587890625,7851.4165,7905.196,7882.0596,7851.2725,7842.0806,7879.171,7845.706,7869.2,7917.7085,7858.604,7859.47,7872.2886,7887.653
827.44970703125,824.21674,832.03656,831.12036,825.00854,824.5626,830.0873,824.5469,829.15826,833.58167,825.2407,826.1287,828.43335,829.1962
8289.3759765625,8265.185,8275.648,8317.066,8276.374,8271.58,8324.412,8287.191,8313.394,8304.816,8303.996,8301.639,8339.57,8292.606
7462.8193359375,7433.6567,7504.229,7495.937,7440.832,7436.7954,7486.6426,7436.656,7478.273,7518.1494,7442.9297,7450.912,7471.7114,7478.616
8114.8115234375,8088.4473,8141.3936,8140.3833,8102.4043,8097.5186,8127.457,8081.766,8111.399,8152.3423,8110.0396,8106.4365,8136.61,8121.1875
7474.80029296875,7453.0244,7462.4854,7499.8013,7463.1196,7458.798,7506.394,7472.8623,7496.406,7488.6963,7488.073,7485.854,7520.0815,7477.594
7123.3837890625,7114.0776,7166.577,7141.8086,7110.281,7099.916,7141.621,7102.513,7129.696,7188.847,7118.652,7120.6187,7131.7515,7150.9556
7318.95166015625,7295.194,7342.935,7342.0513,7307.7803,7303.387,7330.404,7289.1763,7315.8853,7352.7915,7314.674,7311.4243,7338.6567,7324.7114
791.770263671875,789.2025,795.18915,793.5613,789.79065,788.64685,793.4756,789.7227,794.0437,795.78534,790.76843,792.5892,791.5798,795.1182
878.052490234375,875.2062,881.8453,880.04065,875.86084,874.5919,879.9433,875.78485,880.57184,882.50714,876.9456,878.9639,877.84393,881.7637
845.4332275390625,842.7267,848.4158,848.50885,843.6291,841.6595,847.1461,841.6548,845.45355,849.6638,843.27057,844.8961,844.95245,846.2838
7623.630859375,7599.2085,7650.5146,7651.335,7607.347,7589.5938,7639.064,7589.5586,7623.7866,7661.7437,7604.1133,7618.7925,7619.259,7631.311
4832.603515625,4834.6978,4841.1943,4830.202,4834.4067,4836.6,4837.38,4841.119,4842.5493,4832.8647,4837.5625,4833.3574,4834.111,4848.1904
1683.8040771484375,1669.9496,1655.3176,1684.7156,1671.5018,1695.3682,1692.5297,1667.2958,1663.4658,1659.3605,1667.0337,1684.886,1680.3329,1661.715
1416.1624755859375,1415.0044,1414.775,1419.5594,1417.8611,1414.7504,1422.7065,1416.8286,1415.0385,1412.5653,1416.8743,1420.0725,1423.1244,1414.4259
10301.0478515625,10305.418,10333.936,10294.002,10303.348,10303.358,10306.813,10318.014,10325.576,10296.125,10307.861,10302.615,10297.859,10341.901
1844.99462890625,1845.3171,1845.922,1849.5005,1847.1497,1843.4556,1847.4803,1849.7675,1848.5308,1843.0308,1845.9526,1850.3972,1846.1666,1849.6431
726.0155639648438,725.92755,729.96313,727.60016,726.43005,724.7886,728.85315,725.9165,727.62463,727.3923,725.6664,727.80457,727.41437,730.1855
1985.98486328125,1987.0283,1985.8154,1988.888,1988.2771,1984.3278,1987.8643,1989.2578,1987.4116,1983.1582,1987.6835,1990.4542,1987.1503,1987.3464
1377.672607421875,1376.5505,1376.3333,1380.9789,1379.3292,1376.3073,1384.0394,1378.3279,1376.5771,1374.1769,1378.3625,1381.4833,1384.4463,1375.9843
2379.151611328125,2379.4502,2371.7083,2380.236,2370.6248,2356.9219,2391.7031,2374.2966,2365.2175,2384.5203,2389.7068,2377.0298,2390.9612,2379.4028
12310.6455078125,12292.377,12376.471,12356.227,12321.081,12308.261,12366.729,12343.001,12375.397,12356.213,12278.562,12339.01,12313.42,12369.702
1650.1656494140625,1651.0331,1650.0212,1652.5714,1652.0668,1648.7848,1651.7213,1652.8832,1651.3462,1647.8136,1651.5724,1653.8749,1651.1296,1651.2899
704.08447265625,703.9977,707.91174,705.6202,704.48334,702.8915,706.835,703.9857,705.64075,705.4172,703.74396,705.8177,705.43964,708.12555
10219.3251953125,10204.105,10273.909,10257.131,10228.007,10217.271,10265.852,10246.146,10272.977,10257.08,10192.651,10242.783,10221.625,10268.3
1175.785888671875,1174.8354,1174.6411,1178.6096,1177.204,1174.6205,1181.2234,1176.345,1174.8529,1172.8114,1176.3866,1179.042,1181.5709,1174.3435
11975.7548828125,11957.989,12039.768,12020.064,11985.942,11973.4,12030.344,12007.233,12038.707,12020.0205,11944.499,12003.34,11978.457,12033.184
1323.1380615234375,1321.0343,1325.3342,1325.8414,1325.0225,1324.4274,1327.1128,1321.741,1325.5657,1322.8494,1321.8943,1326.4615,1324.8356,1326.8475
1287.1649169921875,1285.115,1289.3009,1289.7877,1288.993,1288.4166,1291.0327,1285.8033,1289.5312,1286.8842,1285.9537,1290.3982,1288.8094,1290.7731
1270.3199462890625,1268.9473,1277.495,1274.7203,1271.8191,1269.3744,1276.0292,1270.7307,1276.5033,1270.5192,1268.0795,1276.9723,1270.3922,1278.6088
1080.2769775390625,1078.9999,1083.7667,1082.7494,1080.5951,1077.6505,1083.8455,1080.8539,1083.4729,1078.3943,1078.2867,1086.0013,1080.1992,1088.4058
979.1854858398438,978.23755,987.30426,980.60706,978.19366,976.76056,981.1476,979.07117,976.17554,997.60565,984.7888,981.4584,986.3019,994.95966
1104.517578125,1105.5918,1111.2166,1107.5308,1106.1875,1102.7943,1109.7538,1105.1948,1108.6334,1107.3961,1105.6274,1109.2817,1107.7188,1115.4391
1266.2266845703125,1264.7338,1270.319,1269.1279,1266.6036,1263.152,1270.4084,1266.9039,1269.967,1264.0192,1263.8984,1272.9355,1266.1406,1275.7526
1301.6845703125,1300.146,1305.8898,1304.6655,1302.0713,1298.5219,1305.9774,1302.3821,1305.5287,1299.4131,1299.2908,1308.5833,1301.5946,1311.4772
10836.4130859375,10824.708,10897.606,10873.958,10849.18,10828.398,10885.119,10839.824,10889.198,10838.154,10817.259,10893.135,10837.076,10907.0625
1305.9207763671875,1304.5071,1313.2928,1310.4446,1307.4579,1304.9497,1311.7897,1306.3408,1312.2766,1306.1304,1303.6117,1312.7502,1305.997,1314.4387
9425.4951171875,9434.677,9482.671,9451.173,9439.732,9410.774,9470.135,9431.293,9460.594,9450.031,9434.96,9466.118,9452.853,9518.692
1135.397216796875,1136.5049,1142.2845,1138.4938,1137.1123,1133.6283,1140.7826,1136.0956,1139.6274,1138.3577,1136.541,1140.2952,1138.691,1146.633
1018.8719482421875,1016.8898,1024.4583,1023.76,1020.1548,1018.7128,1024.7473,1021.6438,1024.5305,1022.4918,1016.3083,1021.3713,1019.64435,1023.24677
994.8470458984375,992.5704,954.29846,994.573,1011.6862,1019.09357,1014.34814,1014.5859,983.607,948.064,1016.3378,994.0464,1010.0429,964.4349
1185.449951171875,1183.1334,1191.9376,1191.1292,1186.9349,1185.2561,1192.2711,1188.6683,1192.0353,1189.6576,1182.4684,1188.3505,1186.3384,1190.5306
1217.192626953125,1214.8247,1223.8596,1223.0425,1218.7213,1217.0055,1224.2075,1220.505,1223.96,1221.5125,1214.1401,1220.1882,1218.1123,1222.4192
1024.059326171875,1023.197,1023.55963,1027.7198,1025.9463,1023.7164,1030.3386,1025.4664,1023.40393,1021.47144,1024.789,1027.7959,1030.3689,1022.5475
1257.9903564453125,1255.2955,1264.3627,1261.62,1258.2949,1255.3314,1264.007,1258.4749,1262.3988,1256.8663,1254.7062,1264.7616,1257.6017,1266.5977
1223.221435546875,1222.1901,1222.6321,1227.5955,1225.4697,1222.8118,1230.722,1224.8982,1222.4395,1220.1337,1224.0895,1227.684,1230.7579,1221.4229
1191.5631103515625,1189.0027,1195.2037,1194.8345,1193.4812,1193.2238,1196.5278,1190.6213,1194.8558,1192.4949,1190.5238,1194.8007,1193.9137,1194.4255
1081.21875,1078.9023,1086.6843,1084.3286,1081.4756,1078.9282,1086.3845,1081.6298,1085.0023,1080.2456,1078.3888,1087.0331,1080.8817,1088.619
1291.6864013671875,1288.9215,1298.2219,1295.414,1292.0024,1288.9597,1297.8679,1292.1884,1296.2172,1290.5302,1288.3224,1298.6434,1291.2972,1300.5261
1042.2872314453125,1040.575,1048.5457,1046.4579,1043.5698,1041.6222,1047.1683,1042.7968,1047.0476,1042.8098,1040.3933,1047.516,1042.6757,1048.5786
1245.68994140625,1243.6466,1253.1682,1250.6697,1247.2189,1244.8962,1251.5272,1246.2957,1251.3833,1246.3058,1243.4303,1251.9406,1246.1522,1253.2031
1213.11669921875,1211.1216,1220.3947,1217.9667,1214.607,1212.3347,1218.802,1213.7032,1218.6515,1213.7141,1210.9103,1219.1978,1213.5592,1220.4268
1191.33642578125,1190.3354,1190.7607,1195.5951,1193.5345,1190.9349,1198.6427,1192.975,1190.5748,1188.3282,1192.1842,1195.6826,1198.6759,1189.5839
1280.528076171875,1284.7676,1377.3274,1282.6619,1284.1497,1307.2341,1341.6388,1337.4658,1378.0261,1364.8888,1312.952,1263.5599,1337.1559,1396.1174
997.5431518554688,995.40234,1000.59216,1000.2817,999.15247,998.93274,1001.7008,996.7557,1000.30383,998.3207,996.67487,1000.2529,999.51556,999.94446
9130.748046875,9146.511,9111.443,9138.219,9110.843,9068.216,9167.547,9165.646,9128.092,9213.516,9116.26,9136.333,9139.283,9189.311
9610.279296875,9626.904,9591.185,9618.136,9588.963,9544.143,9649.181,9647.032,9607.226,9696.159,9594.713,9616.357,9618.283,9671.805
1216.55419921875,1219.1259,1214.2828,1217.2396,1213.3099,1206.8358,1222.6333,1222.9135,1214.6193,1231.2053,1214.2903,1217.919,1217.034,1225.6814
12455.0283203125,12469.953,12427.901,12457.602,12418.864,12372.367,12485.074,12484.395,12434.739,12583.697,12429.639,12458.973,12454.643,12545.613
11330.341796875,11343.854,11299.907,11330.422,11298.319,11256.17,11353.937,11354.131,11310.428,11451.323,11307.345,11330.908,11333.261,11411.459
11905.94140625,11920.2,11878.273,11907.848,11871.628,11827.25,11933.558,11933.178,11886.2,12030.474,11881.87,11908.85,11906.746,11992.296
1315.9039306640625,1317.8077,1318.9845,1324.6108,1312.9807,1307.7988,1327.4391,1324.3368,1316.7971,1325.5461,1314.6515,1320.7571,1320.1333,1323.951
1327.5281982421875,1329.7142,1324.5563,1327.8291,1323.2062,1317.1698,1331.6572,1332.6426,1323.8829,1345.8589,1324.4677,1328.5435,1327.3152,1338.6381
1270.1898193359375,1272.2683,1266.8579,1270.3928,1266.1382,1260.3237,1273.8585,1274.8345,1266.5302,1288.1938,1267.4045,1271.0095,1270.3203,1280.8098
1388.8587646484375,1391.1721,1385.9928,1389.2023,1384.3085,1378.0061,1393.3054,1394.3247,1385.12,1407.8002,1385.5779,1389.9912,1388.4764,1400.4719
1378.023193359375,1376.576,1377.9224,1376.5793,1374.1141,1372.5193,1382.3687,1381.624,1376.9457,1390.9098,1374.3138,1376.1947,1379.3856,1382.25
1162.753662109375,1165.2007,1160.3766,1163.4236,1159.6859,1153.4833,1168.5219,1168.8109,1160.9181,1176.9674,1160.6635,1164.0471,1163.3715,1171.5253
1506.5732421875,1505.0476,1506.4014,1505.0608,1502.2777,1500.7197,1511.268,1510.6504,1505.3672,1521.1218,1502.8209,1505.0739,1508.1769,1511.2074
1203.1900634765625,1204.8711,1205.3342,1211.0807,1200.5453,1195.7719,1213.5953,1210.8906,1203.6947,1211.6091,1201.9745,1207.2695,1207.112,1209.7261
1257.7159423828125,1259.5187,1260.4584,1266.0206,1254.9275,1249.9706,1268.7034,1265.7814,1258.482,1266.8177,1256.5077,1262.249,1261.7742,1265.1661
1112.38671875,1114.6985,1109.7306,1113.0413,1109.523,1103.5914,1117.7705,1118.1144,1110.6328,1126.4579,1110.5375,1113.5591,1113.2986,1120.873
1440.1103515625,1438.6311,1439.9546,1438.633,1436.0118,1434.4774,1444.6207,1443.9689,1438.9546,1453.8773,1436.441,1438.5408,1441.6029,1444.5171
1414.9967041015625,1415.3767,1409.3923,1415.2878,1410.9723,1406.5673,1418.7554,1417.8501,1406.5288,1422.7444,1409.1716,1413.5262,1415.5352,1414.2054
1293.3721923828125,1293.6033,1287.7765,1293.2434,1289.6967,1285.6337,1296.6531,1295.8848,1285.2528,1300.8606,1288.0033,1291.5712,1294.2605,1291.7974
11800.361328125,11801.596,11844.657,11798.617,11810.913,11799.149,11823.489,11838.353,11848.0205,11773.423,11784.658,11794.745,11794.588,11861.076
1583.9906005859375,1584.1425,1589.9237,1583.7374,1585.4219,1583.8275,1587.1139,1589.0873,1590.3647,1580.368,1581.8666,1583.2322,1583.2023,1592.1272
1442.909423828125,1441.0056,1455.2721,1438.0691,1439.8191,1442.4725,1445.6534,1446.6177,1451.6747,1445.0579,1442.8231,1441.5115,1442.3114,1458.5359
2060.3564453125,2063.1091,2068.7468,2061.6465,2064.0278,2057.299,2063.2969,2065.9749,2062.8552,2064.3965,2064.599,2056.0703,2058.2866,2061.4258
1393.017578125,1394.5426,1388.9609,1395.8712,1387.1746,1381.1995,1396.1797,1395.8214,1385.819,1400.7118,1387.2363,1396.2,1392.8252,1395.0203
1382.619873046875,1386.7301,1379.8425,1381.0499,1376.8647,1369.0309,1384.3933,1389.2548,1379.0188,1393.7684,1374.1204,1385.7692,1376.9188,1388.7012
1331.3221435546875,1332.7521,1327.1786,1333.9431,1325.78,1320.2338,1334.2747,1333.9841,1324.4127,1338.8341,1325.8792,1334.2223,1331.3016,1333.0033
1264.3277587890625,1267.9631,1261.2657,1263.0173,1259.3253,1251.6365,1266.3385,1270.5632,1260.8988,1274.3306,1256.1304,1266.3639,1258.7692,1268.9854
10920.2978515625,10931.774,10961.263,10966.481,10902.128,10872.723,10962.49,10956.34,10937.656,11001.671,10899.911,10947.3125,10935.047,11000.305
12007.64453125,12020.798,12056.562,12057.112,11987.239,11954.446,12053.941,12047.329,12031.283,12099.73,11985.922,12038.976,12023.443,12102.813
1273.4605712890625,1274.7535,1268.8467,1275.7085,1268.2504,1263.2437,1276.1454,1275.9653,1266.7544,1281.0491,1268.3324,1275.8727,1273.7993,1274.4935
1321.52099609375,1325.413,1318.7014,1320.0405,1316.084,1308.4169,1323.3158,1327.9191,1318.0317,1332.0985,1313.2325,1324.2605,1315.9396,1327.0641
11477.41796875,11489.814,11523.062,11525.149,11458.025,11426.79,11521.773,11515.306,11498.688,11564.705,11456.454,11506.896,11492.647,11566.379
11497.6328125,11481.367,11516.435,11480.541,11463.494,11454.452,11528.361,11513.735,11495.047,11574.055,11454.697,11470.639,11498.023,11532.978
12027.5361328125,12010.611,12046.84,12009.839,11991.841,11982.864,12059.81,12044.753,12024.512,12108.161,11983.189,12000.259,12028.174,12064.357
8587.8134765625,8602.555,8567.222,8594.702,8569.799,8529.754,8622.101,8620.37,8585.7295,8668.407,8574.669,8592.436,8597.713,8643.129
10942.3193359375,10926.517,10960.533,10925.652,10909.792,10900.248,10971.247,10956.873,10940.526,11013.796,10899.96,10914.424,10942.576,10976.2
11721.091796875,11729.836,11673.023,11725.382,11688.149,11637.944,11723.487,11730.343,11657.316,11735.733,11663.576,11720.728,11708.03,11719.135
12132.2177734375,12158.038,12103.881,12127.804,12085.308,12027.551,12146.911,12170.194,12103.333,12167.863,12055.121,12136.61,12084.464,12163.644
11241.4716796875,11242.892,11198.719,11236.281,11214.325,11197.681,11259.377,11256.13,11184.416,11279.334,11196.002,11221.813,11239.743,11215.475
10694.5625,10695.491,10650.924,10688.255,10669.056,10653.614,10712.532,10709.212,10637.964,10732.367,10651.799,10674.469,10692.953,10667.179
11543.681640625,11568.203,11514.987,11538.354,11498.845,11443.534,11558.263,11579.667,11516.074,11577.735,11468.8955,11543.945,11497.952,11569.424
12869.7958984375,12868.098,12837.513,12780.262,12815.121,12716.03,12764.367,12861.908,12794.7705,12846.634,12775.195,12792.094,12755.915,12841.283
12262.4716796875,12271.798,12213.757,12266.814,12227.812,12173.44,12264.7,12272.0625,12195.626,12277.837,12201.713,12262.205,12248.742,12263.058
11152.5322265625,11160.354,11103.793,11157.111,11121.572,11077.257,11155.545,11161.734,11091.894,11166.366,11098.758,11152.012,11140.12,11144.721
7525.5947265625,7533.228,7539.345,7517.7363,7528.076,7520.0527,7530.768,7541.303,7540.5034,7518.0723,7512.3696,7522.5083,7522.9243,7532.063
16678.2734375,16685.295,16676.553,16712.525,16710.244,16697.775,16695.133,16669.24,16646.934,16635.332,16699.266,16744.266,16703.465,16730.076
5668.88818359375,5665.559,5727.486,5702.746,5669.763,5684.3423,5713.2427,5641.085,5714.3716,5673.132,5662.792,5674.664,5679.6553,5723.6865
7585.81982421875,7562.365,7562.5444,7564.812,7585.035,7604.069,7555.7544,7597.566,7594.8213,7496.876,7592.831,7565.5054,7566.4023,7515.4644
7782.5927734375,7777.409,7809.4736,7770.485,7787.9946,7800.87,7785.1875,7861.3027,7848.983,7746.373,7804.9966,7792.991,7759.9844,7886.4814
17884.697265625,17913.348,17870.447,17865.451,17914.465,17870.697,17898.578,17869.84,17845.84,17886.564,17925.914,17892.904,17888.344,17862.295
