V1,V2,V3,V4,V5,V6,V7,V8
9223.802734375,9960.26,9778.678,9305.031,9877.492,10305.544,10152.546,9453.862
3674.236328125,3995.4065,3599.1611,3530.6357,3619.6348,3977.3237,3628.3828,3586.4912
10377.11328125,9561.483,11642.655,9441.624,10618.75,9715.846,11482.872,9521.999
11003.5712890625,11811.711,12016.008,11036.66,11578.027,12672.465,12274.852,11831.701
11028.7734375,11657.932,11777.62,11680.221,11804.773,11998.488,11987.631,11484.504
12050.2373046875,13112.079,13328.297,13675.174,13281.152,13528.86,13785.746,13563.98
17380.619140625,10927.809,10070.15,10805.5,18741.672,11028.714,12542.197,11537.209
6859.6748046875,7190.747,7088.511,6850.654,7042.575,7503.3364,7295.791,7074.191
11260.314453125,10928.015,11007.167,10733.879,11609.672,11131.316,11159.893,10783.767
2687.16162109375,1663.3083,1700.2998,1683.1908,2801.0005,1695.006,1891.9885,1751.2183
5774.748046875,6079.931,6313.1216,5403.6,6070.881,6377.4194,6474.4556,5794.635
1797.0616455078125,1852.259,1877.0492,1896.9075,1902.885,1911.7568,1919.1481,1886.2744
8289.123046875,8328.688,8651.819,8623.092,8279.479,8579.985,8784.334,8653.668
10121.5048828125,10228.668,10476.56,10342.77,10544.131,10439.292,10614.437,10283.89
3732.590087890625,3665.7402,3694.627,3746.102,3729.7268,3709.96,3775.9565,3775.883
27213.708984375,26720.145,27583.736,27867.637,26562.266,27111.12,28099.193,29522.164
3097.4375,3063.8027,3205.3584,3254.4644,3150.703,3131.3408,3263.8125,3389.899
5225.07861328125,5726.6226,5519.516,5728.123,5407.312,5696.6724,5630.9507,5690.2285
5654.966796875,5729.843,5191.2446,5616.2227,6021.5728,6181.2075,6029.807,5759.3984
5018.7001953125,5104.3564,5262.806,5116.042,5370.207,5336.5327,5405.493,5227.9365
3493.9541015625,3970.5178,3752.5005,4185.9106,3535.4167,4025.1777,3776.5728,4256.4224
1871.4898681640625,1880.246,1869.3726,1869.921,1886.5593,1879.5259,1871.1382,1873.8702
6331.93798828125,6560.113,6627.3604,6695.21,6339.7397,6565.3467,6725.88,6672.3174
6415.62548828125,6989.533,7243.828,7288.5283,6648.787,7184.214,7557.779,7315.052
11728.8876953125,12084.636,11694.417,11647.765,11615.769,11642.689,11617.742,11709.8125
1593.991455078125,1698.6903,1876.1713,1806.4487,1609.1837,1731.6554,1949.5776,1864.6206
4044.281982421875,4347.858,4583.9395,4608.4707,4086.2295,4393.0786,4842.004,4641.4014
2002.558349609375,2108.615,2277.6426,2318.078,2045.2336,2174.2024,2382.2202,2275.675
4204.82958984375,4498.208,4352.883,4494.4995,4243.282,4448.8384,4404.6016,4558.2686
1878.6246337890625,1925.5753,1943.3254,1941.6694,1935.515,1943.6522,1957.4928,1943.33
2170.97705078125,2252.888,2248.0942,2189.2766,2205.276,2282.646,2280.85,2233.1108
6211.2431640625,6742.8745,6835.2744,6609.963,6314.7563,6823.814,6842.0854,6794.019
3435.935302734375,3712.1003,3920.9194,3998.1997,3661.5688,3838.5027,4040.3188,3959.2012
3507.569580078125,3581.0254,3785.5435,3641.1519,3733.9468,3737.5203,3924.9065,4294.8125
6787.5751953125,7208.898,7234.1743,7358.34,6825.925,7181.612,7259.7393,7400.457
3726.2626953125,3932.769,3930.6077,3737.7344,3728.679,3938.5122,3955.7043,3778.8428
7834.6484375,7729.794,8709.725,8097.3716,7743.6675,7774.1826,8439.637,8273.818
20797.8515625,20931.828,20885.895,20800.53,21040.703,21146.395,21189.047,21016.914
23105.86328125,24184.393,24989.03,25297.168,25053.95,25352.379,26223.914,25909.863
2522.28271484375,2548.6384,2518.6226,2500.8662,2547.4126,2547.6294,2518.4822,2514.6519
3595.83447265625,3618.7463,3604.3398,3633.9062,3647.8958,3650.9705,3643.9868,3684.2583
4041.64892578125,4329.747,4494.6504,4566.974,4631.79,4608.405,4669.38,4488.68
2306.2119140625,2441.8115,2459.8442,2361.4463,2306.9563,2450.943,2482.982,2362.4417
3937.238037109375,3973.2864,3971.4148,3959.1482,3960.9333,3991.3179,4005.557,3980.1729
1817.933349609375,1410.2964,2027.4941,1889.3065,1599.4055,1406.6539,1933.1111,1884.9397
9207.9833984375,9228.094,9561.775,9490.314,9413.641,9079.452,9521.219,9242.407
4652.7568359375,4871.9434,4987.9805,5061.457,5047.016,5086.9893,5106.4106,5164.567
1024.2332763671875,1007.65344,1022.7996,1014.03796,1017.58606,1010.2057,1025.6881,1018.29663
14924.63671875,15074.894,15539.506,16117.384,15128.727,15231.194,15775.774,16341.794
9080.8779296875,8820.242,9138.681,9112.609,9188.297,8954.284,9223.827,9288.673
10988.8046875,10619.687,11189.0,11088.0,11297.231,10775.098,11400.532,11083.207
2613.5908203125,2995.4536,2565.1765,2603.5063,2609.3228,2972.6091,2567.506,2635.3245
2066.45703125,1991.629,1956.5295,2067.9546,2065.491,2000.4912,1968.1165,2092.9653
10442.73828125,10604.886,10594.662,10627.564,10553.842,10604.55,10592.255,10502.207
12945.6162109375,13851.034,13988.515,14288.166,14075.051,14145.518,14272.66,14157.878
6027.14111328125,5799.969,5140.3623,5421.615,5991.9014,5723.5977,5155.897,5587.0156
1816.2950439453125,1875.698,1903.6534,1923.6378,1932.7661,1930.4285,1940.8763,1907.0929
13131.875,13770.052,13967.597,14152.144,14157.538,14143.283,14255.281,13971.553
8072.185546875,8123.814,8221.4,8352.343,8397.281,8283.921,8321.209,8368.857
4959.615234375,5198.0005,5252.621,5292.714,5325.052,5321.295,5343.3945,5223.8906
3477.588134765625,3581.9282,3608.211,3631.567,3631.2603,3619.6077,3646.4849,3600.2622
9549.1171875,11376.083,9448.843,9676.211,9944.527,11557.891,9506.11,10047.78
1669.2574462890625,1798.0424,1690.7927,1692.2762,1676.6931,1800.3484,1697.5911,1709.049
10116.3046875,10259.55,10481.837,10601.659,10586.698,10487.148,10715.936,10472.8
1357.4605712890625,1341.844,1334.9071,1367.0796,1386.5693,1351.432,1339.8888,1362.7295
3728.714111328125,3994.0703,3899.4587,3742.9988,3749.32,3924.7815,3967.6074,3790.7063
2399.919677734375,2497.2886,2540.8296,2565.0188,2559.691,2551.929,2582.9336,2542.2615
2579.725830078125,2613.2715,2622.4834,2628.9878,2634.9705,2635.4946,2637.59,2614.7822
5567.72509765625,6184.673,5485.586,5460.5645,5679.796,6250.349,5505.255,5605.2896
5964.5419921875,6113.001,6266.3984,6281.4927,6492.739,6395.279,6334.908,6429.5635
5205.5732421875,5301.045,5353.966,5418.66,5273.8457,5283.347,5393.7134,5416.083
2185.9072265625,2181.5813,2172.619,2195.808,2177.3818,2243.3428,2270.8848,2169.4521
3231.7783203125,3368.9197,3241.2307,3338.832,3295.727,3381.4517,3274.8955,3344.5293
7843.5966796875,8486.052,8997.178,9110.126,8219.988,8941.707,9356.701,9480.898
1494.930419921875,1471.6355,1498.3901,1486.8517,1448.5059,1515.7297,1496.2411,1509.6196
11971.2490234375,14706.41,11937.467,12914.506,13157.252,14743.52,12181.069,15102.334
5385.21435546875,6241.2544,5507.6826,5631.4194,5509.0347,6332.9346,5556.4956,6049.081
6581.095703125,6508.428,6514.1294,6481.195,6517.99,6567.7124,6570.8374,6541.099
7384.15283203125,8183.7563,8663.963,9524.288,7335.2617,8528.562,9033.742,9380.611
2617.442626953125,2685.6748,2828.2368,2830.2239,2667.6414,2730.9568,2886.1265,2979.1255
2573.36279296875,2598.597,2683.389,2862.1274,2652.6458,2710.2336,2728.8142,2967.4875
12094.4404296875,12588.261,12360.488,12273.091,12256.368,12624.082,12461.162,12538.131
3161.23388671875,3169.769,3161.7407,3154.1255,3232.968,3239.6294,3212.0015,3243.9875
6445.021484375,6595.6333,6511.3374,6455.644,6523.1323,6650.524,6587.7427,6540.1455
12239.640625,13815.928,14263.255,14748.626,14686.886,14828.659,15150.736,14731.082
14953.103515625,16748.926,17322.416,17850.477,17711.398,17918.057,18350.498,17833.316
3453.222900390625,3802.4995,3993.0234,4089.5637,3766.621,3917.0283,4140.023,4011.3315
15247.20703125,14944.779,15899.236,16160.457,15879.117,15549.092,16335.271,16269.49
5527.6923828125,5494.1035,5473.18,5443.538,5503.2456,5496.954,5519.5815,5452.0303
6713.4755859375,7131.279,7191.2676,7364.871,6794.292,7121.441,7222.058,7399.956
3383.416015625,3482.755,3540.956,3617.1296,3572.953,3532.2026,3642.6333,3588.4185
16531.0625,17236.533,17125.277,19000.936,16640.879,17290.607,17527.643,19176.848
16873.517578125,16839.621,16817.223,16842.2,16903.246,17030.766,16903.209,16900.617
7389.1357421875,8432.522,8491.781,9283.459,8808.1045,8992.589,9183.727,9190.486
1024.138671875,988.75146,1050.2551,1049.4836,1100.032,1062.3462,1143.4651,1029.2493
1548.895263671875,1524.6307,1536.7844,1554.1787,1501.595,1560.3878,1561.4576,1550.0088
5305.1826171875,5047.389,5160.0723,5428.337,5195.1577,4993.292,5180.6016,5199.443
1270.7392578125,1293.7839,1343.5859,1327.2222,1285.0544,1310.0007,1368.059,1348.8167
1389.4295654296875,1352.3677,1353.2047,1351.1052,1339.4506,1328.9576,1301.3346,1325.7516
847.2398681640625,839.72736,829.08514,821.5131,840.48566,837.88257,828.2387,825.49023
15647.439453125,18625.656,14949.521,15137.115,15732.173,18487.93,15184.9,15643.658
1209.8570556640625,1214.238,1233.2324,1265.0787,1271.2168,1234.4911,1261.0615,1285.3429
2884.724609375,3261.1477,2713.6208,2769.696,2913.9934,3237.248,2715.5647,2857.579
2709.37890625,2817.0884,2891.8257,2916.8113,2754.9536,2846.7349,2953.959,2923.804
731.0446166992188,646.09955,763.116,668.77,687.32776,652.9414,745.05835,665.8037
10596.8369140625,11078.06,11174.365,11168.308,10727.28,11133.064,11393.146,11105.25
2579.22607421875,2577.8596,2607.6475,2624.6245,2621.4329,2606.4907,2626.4197,2611.266
3137.31982421875,3178.0393,3247.743,3314.0112,3281.5103,3317.3992,3354.3096,3334.8604
1316.1361083984375,1256.9376,1194.3933,1175.7399,1351.0125,1296.5863,1238.2664,1231.1602
3859.18115234375,3831.8594,3778.639,3880.8262,4040.1792,3807.5176,3819.9346,4134.4346
739.8961791992188,746.1972,742.72156,740.1241,755.0663,753.88635,750.9553,757.8123
3212.5537109375,3536.9336,3680.4595,2880.456,3865.6597,4247.104,4053.571,3646.8662
23002.662109375,23602.773,24024.39,25084.404,24648.01,25077.664,25352.729,24878.186
9773.169921875,9721.434,9868.962,9928.954,9845.095,9835.828,9976.037,9965.7705
9907.380859375,10498.472,10548.3955,10638.554,10152.914,10600.72,10799.303,10340.184
9736.59765625,9788.454,9762.528,9814.892,9670.32,9729.299,9825.797,9860.874
992.4622192382812,979.3262,982.4697,988.7509,992.607,979.78235,983.2765,987.3799
9995.408203125,9739.814,9625.555,9866.641,9935.576,9740.514,9699.657,9846.215
9686.1484375,9505.386,9674.3,9694.548,9868.604,9552.103,9730.891,9673.171
14108.607421875,12816.011,12920.283,13010.285,14196.541,12812.135,12891.556,13413.206
8691.212890625,8525.014,8584.245,9238.92,8709.504,8575.612,8750.456,9308.876
11551.955078125,11055.428,11127.69,11204.04,11516.653,11195.869,11358.36,11604.911
3294.44189453125,3208.3057,3314.2817,3315.6133,3427.7908,3275.2607,3334.2092,3309.994
2287.257080078125,2886.2432,3125.4045,3220.7256,2531.3633,2934.6177,3299.941,3259.3713
10098.630859375,10581.596,10570.916,10594.134,10514.096,10818.164,10747.0205,10581.982
2704.529296875,2390.901,2654.8672,2674.311,2784.8665,2406.7695,2658.7888,2661.7002
2973.071044921875,2773.8582,2911.9175,2950.3677,3130.745,2864.0474,2958.036,2975.1382
10429.0419921875,10070.97,10075.283,10173.05,10558.442,10149.052,10152.554,10533.253
11431.5302734375,10739.502,10980.073,11523.689,11683.134,10799.524,11042.938,11750.828
6589.6650390625,6091.1025,6285.6763,6635.4736,6630.736,6100.1284,6328.622,6639.908
2536.077392578125,1984.6455,1947.2543,1823.2126,2509.8345,1929.7634,2073.2292,1904.5697
6303.177734375,6247.461,6304.419,6323.664,6350.4707,6302.885,6360.883,6379.9067
10694.328125,10626.577,10700.555,10636.744,10831.65,10756.541,10802.379,11057.474
1945.1671142578125,1946.0043,1981.8505,1984.0981,1958.4802,1958.048,1999.7842,1992.3179
8730.9755859375,8804.372,8893.004,8965.571,8913.422,8919.529,9092.76,9003.818
11674.875,11845.643,11640.33,11345.71,11866.625,11932.644,11580.656,11811.932
5229.26220703125,4783.9604,5063.693,5201.9775,5165.909,4826.849,5097.3296,5234.4727
1154.8060302734375,1223.0411,1203.5322,1204.3606,1186.2957,1218.8035,1199.666,1221.5319
10305.888671875,10819.755,11342.598,11286.623,11235.076,11573.357,11490.067,11887.684
3855.53857421875,3925.727,3853.2456,3971.2993,3979.7363,3948.8013,3895.4954,3960.6272
10503.7119140625,11013.863,11402.295,9514.293,12102.984,12645.993,12398.82,11590.44
8160.865234375,9000.169,8091.551,7941.8096,8199.166,9047.542,8175.386,8171.922
3767.7509765625,3883.566,3885.939,3937.0962,4016.6372,4004.5063,3975.1,3968.3293
3077.83203125,3024.138,3280.4858,3073.775,2956.1313,2930.586,3447.8596,2980.5364
6398.86328125,6642.531,6631.7197,6717.055,6694.583,6744.665,6762.443,6735.158
2847.94189453125,2765.7666,2821.3704,2742.2659,2912.329,2825.3152,2861.3164,2781.6465
1991.8914794921875,2071.7817,1948.751,1964.7626,2030.1687,2104.9602,1961.8989,1966.4731
6808.09130859375,6973.9424,6613.639,6696.68,6831.1133,6985.4243,6633.362,6763.416
2237.2626953125,2616.7358,2176.8323,2225.7651,2286.5156,2647.485,2192.9739,2304.696
10778.5390625,12911.668,12067.081,10297.419,13053.739,15623.137,13738.635,12753.707
3730.481689453125,3739.2983,3649.071,3746.8557,3750.3496,3741.4775,3679.892,3779.4788
1985.711669921875,1954.1273,1976.5394,1948.4352,1975.4971,1941.195,1958.6448,1955.5282
20595.671875,21562.123,21884.29,21986.867,22153.37,22139.3,22242.87,21570.088
5533.97998046875,5673.499,5518.422,5679.713,5588.999,5660.075,5561.5054,5695.144
9659.841796875,10027.928,9625.333,9908.157,9821.176,10071.218,9721.657,9944.367
2061.170654296875,2145.9136,2160.1116,2183.7825,2129.4524,2207.794,2224.3555,2155.2778
4087.80615234375,4110.302,4132.546,4129.1343,4143.025,4135.6387,4148.031,4143.129
7258.1337890625,7550.158,7256.704,7510.754,7396.515,7571.676,7329.7983,7525.0464
14742.0224609375,14739.038,14736.278,14809.508,14714.579,14749.888,14785.196,14759.686
11830.3251953125,11846.134,11846.26,11831.506,11912.715,11890.373,11886.209,11941.099
4639.857421875,4641.6445,4607.329,4598.505,4666.3047,4640.659,4629.542,4649.592
2571.8857421875,2497.606,2546.853,2541.558,2508.2334,2517.712,2573.6414,2518.2034
4068.830078125,4042.9512,3951.0972,3988.8755,4044.6455,4073.3738,4014.733,4085.9238
16901.421875,17317.08,17483.787,17418.46,17620.51,17746.348,17780.37,17625.674
3296.7509765625,3788.241,2988.4683,3362.2979,3340.4077,3668.362,2973.3252,3491.8706
1544.85888671875,1633.0115,1587.8273,1561.6875,1598.8422,1683.0867,1606.5331,1639.2107
10693.56640625,11197.283,10816.981,12116.729,10608.425,11202.426,10964.516,12135.627
2239.953125,2271.412,2235.7424,2267.501,2296.2014,2322.4692,2302.5105,2314.3616
13044.5078125,12964.821,12947.714,13278.71,12916.491,13006.032,13228.633,13167.128
1679.546630859375,1686.3359,1676.2866,1676.2819,1680.251,1688.5767,1678.7009,1675.2435
11488.525390625,11719.408,11684.966,11666.493,11491.448,11697.441,11694.756,11657.6455
2061.85302734375,2114.1985,2221.843,2301.6304,2070.925,2180.747,2254.6675,2406.2607
2567.45703125,2520.8667,2536.1023,2538.3843,2506.0513,2529.597,2548.1567,2555.9265
1222.693359375,1219.3542,1210.5344,1224.4745,1248.1946,1228.5825,1230.9448,1242.9177
1950.820556640625,1947.4795,1949.4674,1952.939,1960.2014,1958.0808,1955.2335,1963.5392
14975.16015625,15168.139,14783.544,14847.322,15121.963,15196.506,14790.542,15138.291
17447.01953125,17895.695,18533.867,18319.87,18562.266,18422.469,18800.564,17962.402
4825.88232421875,4755.2056,4682.7495,4687.0776,4821.298,4743.6787,4673.289,4796.7344
9987.390625,10622.648,10641.408,10570.638,10540.141,10843.041,10798.376,10626.34
6583.708984375,6814.9077,6778.6426,6963.458,6715.5923,6811.034,6851.2227,6896.4443
10098.4384765625,11011.977,10268.529,11017.824,10609.4,11023.279,10663.093,10946.342
9966.2255859375,11404.95,9380.741,10840.582,9956.028,11173.816,9539.565,11102.144
3687.881591796875,3956.7576,3866.4902,4024.751,3969.9832,4064.1165,3989.6558,4054.8481
2825.574951171875,3011.9111,2961.895,3077.071,3047.5754,3097.4805,3048.9492,3131.4106
4462.8212890625,4195.98,4307.269,4313.3647,4269.0234,4093.7446,4252.801,4366.245
6500.3134765625,6371.128,6262.228,6414.1953,6547.753,6370.2896,6298.4434,6542.089
2120.67333984375,2080.7383,2027.1511,2019.064,2125.6628,2076.1387,2037.9249,2083.2356
12048.8984375,13040.483,13026.158,13242.808,13049.502,13044.883,13258.623,12983.34
712.290771484375,401.4082,408.81946,484.89563,721.2324,420.18298,442.8147,542.9403
3727.015869140625,3814.7603,3756.1047,3840.543,3750.725,3777.5178,3805.6536,3864.864
14525.732421875,14860.551,11426.723,14470.985,14638.187,13987.736,12001.022,15007.418
4144.298828125,4052.02,3711.273,3886.5981,4033.869,3979.6855,3772.1885,4022.9365
10123.1435546875,10359.561,10652.458,10334.889,10751.08,10738.992,10838.313,10307.652
4489.51220703125,4763.813,4996.093,4728.6714,4826.5317,5042.4824,5057.8105,4899.996
11160.5498046875,11013.433,11301.086,12295.41,11441.458,11040.408,11502.364,12457.603
11230.1767578125,12938.641,11198.486,11287.697,11331.177,12910.5,11400.679,11565.502
8571.1005859375,8617.606,8593.3545,8662.421,8689.897,8695.998,8630.179,8705.747
4236.43505859375,4207.911,4341.7,4637.911,4393.503,4166.0527,4299.4683,4975.011
7394.31201171875,7443.6772,7358.2646,7383.877,7478.63,7442.256,7421.7783,7402.6855
1776.928466796875,1847.2126,1860.7703,1877.8042,1889.2278,1886.7367,1891.7655,1864.9998
7531.19921875,7500.873,7434.3047,7502.2383,7534.614,7531.2437,7519.0664,7467.3164
6100.4560546875,6955.627,5830.897,5999.5527,6186.544,6913.821,5956.322,6145.2227
10126.900390625,10155.522,10123.452,10156.714,10094.899,10190.427,10145.276,10133.461
9453.5107421875,9380.0,9309.422,9373.263,9431.73,9381.834,9315.656,9403.24
10566.4609375,10772.584,10643.327,10751.735,10662.057,10783.573,10713.339,10771.939
10933.744140625,11019.596,11046.416,11050.295,11046.73,11105.902,11107.392,11096.153
11440.56640625,11613.867,11611.778,11700.696,11785.395,11791.348,11765.193,11688.592
10128.2001953125,10108.173,10138.331,10074.479,10152.307,10134.832,10123.444,10139.245
10050.0361328125,10002.151,10007.214,10038.0625,10071.19,10018.296,10026.229,10090.426
10793.3134765625,10916.005,10972.223,10997.205,11021.972,11021.138,11052.615,10989.577
10940.240234375,11011.131,11021.615,11032.988,11055.186,11082.2,11072.893,11041.044
9943.81640625,10011.792,9967.3545,9973.916,9952.637,10006.933,9973.169,9993.213
10307.2646484375,10368.889,10097.751,10335.946,10283.258,10299.633,10173.759,10376.859
10655.56640625,10602.763,10589.914,10578.932,10621.353,10656.596,10653.853,10670.077
11462.87890625,11516.362,11558.951,11564.354,11768.734,11720.548,11659.647,11665.881
10433.0380859375,10414.05,10395.096,10462.734,10437.66,10451.536,10464.054,10555.563
10066.7412109375,9979.136,10081.543,10107.691,10056.9375,9984.209,10078.608,10105.874
10888.6298828125,11040.389,11101.717,11100.83,11147.524,11162.22,11191.3955,11086.118
10926.158203125,11080.401,11143.601,11144.667,11190.09,11200.318,11225.643,11142.129
10647.8544921875,10565.93,10554.163,10651.184,10627.211,10562.989,10665.75,10696.005
10584.5234375,10806.504,10679.195,10735.236,10622.62,10875.303,10721.705,10756.998
9720.4814453125,9852.631,10173.403,10146.446,9743.769,9791.933,10593.334,10150.396
10003.408203125,9989.919,9996.117,10040.494,10017.527,9980.992,10037.245,10013.843
9994.900390625,9999.764,10023.299,10001.966,9972.472,10008.576,10031.591,10016.875
9040.4111328125,9107.961,9119.027,9077.172,9062.804,9059.781,9110.247,9122.472
9645.4912109375,9667.23,9708.957,9637.064,9657.24,9669.155,9716.742,9676.363
12912.6103515625,13327.962,13527.689,13524.779,13711.031,13650.409,13725.227,13348.726
12403.2978515625,12989.673,13025.935,12958.082,13097.891,13346.185,13298.115,12951.725
11271.517578125,11481.095,11571.391,11623.868,11651.435,11651.539,11704.215,11529.354
9512.3505859375,9557.431,9783.877,9864.77,9510.049,9530.092,10129.011,9877.663
9989.9609375,9967.557,10057.642,10041.729,9989.313,9979.9,10017.476,10083.1875
927.6580810546875,930.3454,935.5926,932.35785,928.27356,933.67566,934.4004,932.66895
10730.9658203125,10821.225,10801.244,10811.684,10796.38,10861.55,10880.792,10823.409
8510.365234375,8587.12,8741.798,8750.912,8570.437,8577.804,8729.498,8805.305
1039.2646484375,1015.31445,1022.08105,1028.616,1039.6849,1021.8809,1026.1749,1036.2177
10495.7353515625,10405.514,10307.729,10088.428,10416.448,10402.222,10308.494,10169.449
11171.66796875,11293.171,11380.924,11451.11,11498.729,11441.224,11483.717,11393.825
10700.8046875,10793.1,10830.687,10859.236,10893.236,10884.703,10901.645,10876.473
10703.21875,10789.797,10821.84,10853.721,10895.627,10879.098,10884.665,10854.16
9626.4541015625,9590.893,9673.372,9691.571,9556.332,9534.757,9939.938,9774.158
10327.8095703125,10389.684,10341.657,10370.21,10388.642,10381.902,10364.848,10373.031
998.08056640625,1010.8597,1012.4429,1011.34845,999.644,1010.9983,1011.7702,1013.7869
9252.03125,9339.748,9246.522,9306.23,9244.83,9363.08,9289.231,9323.539
11439.677734375,11600.894,11846.818,11857.091,11837.089,11796.685,12045.174,11773.889
14677.6865234375,15365.151,15701.782,15796.368,16136.573,16030.245,16038.762,15443.402
10539.724609375,10534.964,10483.757,10542.593,10607.386,10552.771,10530.535,10532.93
13012.478515625,13464.627,13736.531,13725.598,13939.518,13857.401,13921.727,13487.83
9456.7529296875,9380.549,9355.962,9433.424,9448.432,9383.314,9380.793,9442.734
11230.23046875,11471.618,11548.736,11606.828,11616.736,11622.799,11672.908,11529.538
10080.474609375,10101.6045,10009.665,10115.527,10111.839,10107.041,10068.032,10129.84
10036.31640625,10000.233,10013.407,10063.9375,10064.217,10040.385,10070.629,10097.8545
10733.603515625,10860.838,10978.98,10879.529,10884.334,10930.257,11000.056,10917.63
10347.443359375,10634.587,10604.826,10597.137,10396.898,10682.626,10625.896,10602.502
10153.224609375,10138.804,10074.323,10060.768,10161.923,10141.906,10073.431,10112.837
973.612548828125,973.95416,972.7771,972.3932,974.7109,974.36285,973.02856,973.8914
10898.6533203125,11042.501,11100.677,11107.7295,11158.513,11163.53,11188.95,11102.781
10686.685546875,10806.314,10836.199,10832.358,10863.349,10889.904,10902.505,10854.855
10684.0380859375,10811.565,10836.1455,10837.153,10871.302,10896.966,10905.877,10859.9795
10200.005859375,10155.091,10226.958,10268.991,10201.33,10183.322,10245.882,10277.474
9773.53125,9849.439,10412.725,10190.787,9770.732,9805.667,10803.594,10146.243
10698.1513671875,10772.863,10886.639,10876.822,10889.372,10893.506,10966.577,10851.601
10162.171875,10143.401,10209.457,10167.956,10183.411,10170.628,10219.249,10208.104
9697.580078125,9859.459,9808.465,9894.391,9709.012,9839.621,9825.83,9914.106
10496.345703125,10521.601,10571.682,10521.838,10540.793,10570.993,10586.81,10622.902
9810.6708984375,9815.866,9808.481,9777.487,9811.046,9820.061,9834.217,9790.811
11259.21484375,11440.8,11528.634,11574.272,11605.756,11613.044,11646.588,11507.008
6021.57861328125,6891.7744,6668.9463,7117.9126,6954.063,7630.8765,7241.2334,7285.2524
10869.7373046875,8670.701,9650.784,11244.525,11431.557,9199.454,10333.657,11567.399
10568.26171875,10696.342,10687.056,10779.085,10462.065,10795.504,10736.542,10643.866
10717.859375,10812.027,10818.219,10808.707,10922.533,10864.404,10829.336,10755.333
11067.2060546875,11271.574,11350.965,11348.303,11419.097,11401.803,11429.128,11257.066
10263.1796875,10511.765,10520.613,10510.966,10263.366,10484.131,10530.774,10609.652
872.18603515625,872.82794,867.72217,870.1129,873.21924,874.2299,869.3255,874.57227
9189.8564453125,9285.474,9277.395,9308.593,9181.014,9251.823,9283.705,9313.417
9868.6533203125,9982.497,9994.873,10065.897,9870.514,9983.046,10028.775,10076.209
9001.8583984375,9088.485,9019.411,9345.262,8987.948,9069.273,9046.211,9354.859
808.2861938476562,808.6493,811.59106,810.5257,809.4242,815.28424,817.4767,811.6843
10880.771484375,11039.858,11292.806,11362.924,11024.749,11106.622,11346.19,11465.076
11158.4921875,11354.749,11391.087,11397.146,11488.186,11526.292,11514.217,11386.08
10780.982421875,10886.713,10850.199,10890.084,10809.911,10912.206,10891.791,10819.003
9795.4931640625,9752.484,9781.559,9780.027,9784.753,9750.999,9765.187,9797.208
10449.9140625,10462.057,10465.16,10437.263,10512.95,10520.361,10487.027,10474.478
962.5703735351562,973.1388,975.2699,970.94867,964.0892,973.67584,975.54205,975.031
12979.71875,13219.515,13653.111,13485.133,13545.344,13658.15,14000.035,13511.259
7363.365234375,7618.1367,7690.377,7750.746,7787.5024,7794.363,7820.302,7660.0903
10394.994140625,14758.506,10310.361,10429.745,11182.648,14684.281,9194.469,13772.295
10694.01171875,11853.685,10162.199,10405.165,10723.98,11798.355,10277.843,10552.387
3404.7490234375,3478.4783,3544.0603,3482.6272,3425.334,3497.2332,3595.2966,3473.0483
10044.908203125,9997.811,10006.591,10037.9375,10066.855,10015.731,10024.518,10086.97
3263.23388671875,3354.5981,3328.7996,3407.113,3325.3833,3324.0425,3345.6694,3415.846
1569.2470703125,1568.3403,1580.1764,1558.9784,1582.7458,1574.5692,1582.906,1569.0648
2356.5908203125,2329.8376,2312.2349,2413.3655,2291.3403,2327.772,2336.7957,2311.4243
2632.06103515625,2687.8096,2773.235,2801.5522,2795.9854,2813.877,2868.194,2828.9185
2909.12060546875,2882.8691,3184.3516,3110.1895,2950.7014,2950.227,3231.6284,3087.6345
5011.27490234375,5122.6445,5314.367,5333.733,4941.5864,5152.049,5393.37,5208.0713
3389.254150390625,3556.1592,3562.564,3659.9358,3598.6228,3766.5435,3849.7363,3805.5388
3742.04443359375,4263.323,4374.763,4775.739,3942.6562,4434.8545,4495.603,4583.289
4414.60888671875,4480.3125,4495.2764,4547.5884,4528.35,4507.7837,4527.7803,4538.1714
25316.900390625,27408.309,29312.275,27566.492,29594.604,29469.12,30281.674,27453.555
1267.5233154296875,1215.5369,1225.1198,1160.7051,1232.0162,1220.9163,1222.1376,1171.2081
1021.31689453125,949.6696,1007.2504,927.5435,1003.8771,960.48566,966.44934,896.2129
5492.552734375,7078.4277,6094.2983,5654.146,5787.6934,7021.63,5973.086,6825.636
4525.30712890625,4424.339,4543.1226,4438.1978,4521.375,4482.3105,4576.9326,4436.7383
2495.956298828125,2505.204,2485.0645,2496.081,2499.3489,2499.9336,2506.0933,2484.8467
4982.76171875,5338.773,6098.824,6144.8887,5483.078,5966.672,6655.667,6180.3623
9399.8857421875,9789.911,9747.106,9760.669,9724.446,9935.338,9940.998,9687.663
3779.62158203125,3887.9578,3920.0625,3938.065,3948.917,3949.3875,3964.1667,3912.2144
10265.1953125,10536.002,10609.053,10631.221,10685.176,10701.967,10779.762,10583.289
5165.74267578125,5301.1997,5316.9463,5336.1206,5357.285,5374.6846,5383.8154,5303.899
21631.8984375,24380.662,24399.64,26157.227,25366.154,24576.457,25454.836,24997.965
15071.7392578125,12777.221,13486.389,16691.848,13749.038,12047.877,14579.443,15527.002
